x,y,z
0.8142166,0.3775253,0.3233711
0.8154104,0.3626761,0.3490736
0.8333327,0.3665333,0.3479644
0.8389766,0.366791,0.3492479
0.8247073,0.3763536,0.3285737
0.8442544,0.3814301,0.3258799
0.8414836,0.3672746,0.3491882
0.8414836,0.3672746,0.3491882
0.863827,0.3738243,0.3448344
0.8471974,0.3847997,0.3210287
0.8471974,0.3847997,0.3210287
0.8421502,0.3714973,0.3421864
0.858217,0.3776565,0.3365825
0.8591529,0.3796435,0.3334777
0.8708444,0.3875312,0.3235883
0.88243,0.3932214,0.3174165
0.8441156,0.3866565,0.3169195
0.8441156,0.3866565,0.3169195
0.8538604,0.3925151,0.309898
0.8509634,0.3946213,0.3054196
0.8626564,0.4009994,0.2981066
0.8514778,0.3878216,0.3171792
0.8476116,0.3895636,0.3130264
0.7736309,0.3930772,0.2844415
0.835656,0.40094,0.2899636
0.8547236,0.4046784,0.2894066
0.8616127,0.4046574,0.2915462
0.8826236,0.4088984,0.290725
0.8497223,0.399564,0.2966067
0.8550072,0.3997242,0.2979469
0.8741672,0.4045688,0.2955306
0.890086,0.4089082,0.2929867
0.8859388,0.3947572,0.3158672
0.8889032,0.3959526,0.3147326
0.873247,0.4073284,0.290541
0.8862318,0.4124418,0.2857804
0.8862822,0.4140708,0.2830162
0.8977974,0.4193946,0.2774479
0.8923577,0.4065966,0.2976249
0.8708342,0.4180138,0.271571
0.8685122,0.4200693,0.2673547
0.879523,0.4260219,0.2605595
0.8679045,0.4122896,0.280444
0.8632625,0.4131617,0.2775384
0.8709102,0.4175661,0.2723583
0.8486651,0.4273709,0.2488354
0.8554679,0.4308304,0.2450093
0.8501683,0.4301338,0.2445797
0.8471048,0.4188703,0.2628641
0.849544,0.4218006,0.2586088
0.7973649,0.3874993,0.3012065
0.8231317,0.3909455,0.3031936
0.8436965,0.3961256,0.3006338
0.8493453,0.3975512,0.2999261
0.8328419,0.3960841,0.2973903
0.8370763,0.3988985,0.293881
0.8556931,0.4057311,0.2879065
0.870203,0.412491,0.2808022
0.8728398,0.4143585,0.2784207
0.8885629,0.4196029,0.2742728
0.8159686,0.3766239,0.3254442
0.830354,0.3806317,0.3229978
0.830354,0.3806317,0.3229978
0.8468444,0.3848933,0.3207614
0.8487077,0.3848723,0.3213661
0.8110644,0.374875,0.3269309
0.8238408,0.3777705,0.3258912
0.8389443,0.3811454,0.3247444
0.8383272,0.3794157,0.3275074
0.8497584,0.3813832,0.3276405
0.8111778,0.3704819,0.3344617
0.8080255,0.3683906,0.3370676
0.8163221,0.3704903,0.3360181
0.8251871,0.3730235,0.3344026
0.8156646,0.3577504,0.3575561
0.8104382,0.357573,0.3562631
0.7860662,0.3669959,0.3327425
0.7917815,0.3712391,0.3272473
0.7847819,0.3725232,0.3229188
0.7918582,0.3781679,0.3154477
0.7767128,0.3647974,0.3336379
0.7521034,0.376653,0.3058938
0.7444625,0.378807,0.2998853
0.7492987,0.3848061,0.2911254
0.7354696,0.3722523,0.308324
0.730056,0.3745282,0.3027875
0.7394899,0.3808233,0.2949265
0.7167373,0.3918866,0.2691012
0.7271869,0.3969472,0.2636566
0.7270734,0.3978647,0.2620564
0.8383186,0.4404904,0.2232898
0.8507014,0.4445391,0.2201621
0.8509088,0.4448588,0.2196799
0.843615,0.43038,0.2421587
0.8266049,0.4412002,0.2185018
0.8264841,0.4419903,0.2171166
0.8383411,0.4467864,0.2125532
0.8497612,0.4516474,0.2077457
0.8438157,0.4384148,0.2285098
0.8422738,0.4395569,0.2260902
0.8207887,0.4500889,0.2015585
0.832793,0.45537,0.1962125
0.8300547,0.4561185,0.1940992
0.8195364,0.4417062,0.2154801
0.8266866,0.4455087,0.2111748
0.805147,0.455724,0.1871669
0.7996829,0.4555063,0.1858701
0.8060452,0.4587137,0.1823397
0.7924082,0.4428248,0.205288
0.7859402,0.4417701,0.2051127
0.7938522,0.4447351,0.2024692
0.7992955,0.4470313,0.200213
0.7559429,0.4362001,0.2054577
0.7491812,0.433493,0.2080124
0.754537,0.4346063,0.2077479
0.7608323,0.4348558,0.2092445
0.7560542,0.4318154,0.2129734
0.7662505,0.4334675,0.2132676
0.7242248,0.4217315,0.2204615
0.7369728,0.4236263,0.2211206
0.8545443,0.4310633,0.24433
0.8341416,0.4403639,0.2222301
0.8394959,0.4292775,0.2427822
0.8381994,0.4290802,0.2427231
0.8484482,0.4326325,0.2397909
0.825087,0.4305521,0.2362077
0.8358811,0.4344373,0.2328741
0.8358811,0.4344373,0.2328741
0.8066705,0.4317506,0.2285393
0.8020826,0.431353,0.227817
0.7692994,0.4259095,0.2270954
0.7654188,0.4258235,0.2260573
0.7738511,0.4294086,0.2225145
0.7822803,0.4328893,0.219149
0.7473631,0.4258745,0.2204569
0.7473631,0.4258745,0.2204569
0.75833,0.4294271,0.2177437
0.7608684,0.3994094,0.2697398
0.7583197,0.3995135,0.2687839
0.7442299,0.4036646,0.2573983
0.7530453,0.4075292,0.2534957
0.7497416,0.4076866,0.2522182
0.7585931,0.411557,0.2483167
0.7504454,0.397276,0.2701974
0.7471566,0.3974244,0.26894
0.7243889,0.4069575,0.2457211
0.735736,0.4113216,0.2417392
0.7448186,0.4150867,0.2380878
0.7417232,0.4150804,0.2371535
0.7313851,0.4000297,0.2596786
0.7430357,0.4043141,0.2559254
0.7406159,0.4042109,0.2553625
0.7188214,0.4134588,0.2329276
0.7546862,0.3923461,0.2799045
0.7647752,0.4117958,0.2497969
0.7651263,0.4125465,0.2486232
0.7604463,0.3989426,0.2704072
0.7478525,0.4010548,0.2629576
0.7595493,0.405503,0.2589391
0.7591397,0.4063279,0.2574064
0.7430328,0.4078086,0.2499616
0.7564622,0.4127098,0.2456989
0.7669907,0.4170312,0.24154
0.765514,0.4176635,0.2400102
0.7588342,0.4038378,0.261562
0.7374333,0.4139262,0.2378131
0.7347991,0.4145376,0.2359655
0.7444888,0.4188127,0.2316293
0.7559788,0.4236983,0.2268013
0.7458486,0.409229,0.2483976
0.7427467,0.4098194,0.2464433
0.7518877,0.4139229,0.2422323
0.7319453,0.4242613,0.2185021
0.729203,0.4246105,0.2170687
0.7386032,0.4285415,0.2132315
0.7313321,0.4141323,0.2355986
0.7414336,0.41768,0.2326293
0.881704,0.4448205,0.2291484
0.881543,0.4447136,0.2292816
0.876638,0.4301434,0.2526457
0.8884266,0.4337302,0.250125
0.8691198,0.443316,0.227873
0.8688499,0.4433439,0.2277431
0.8636464,0.4291004,0.2504587
0.8755506,0.4328821,0.2476407
0.8755188,0.4328988,0.2476025
0.8877538,0.4366385,0.244957
0.8708518,0.4467069,0.2226158
0.8635082,0.4316172,0.246122
0.8633412,0.431473,0.2463169
0.8776993,0.4358002,0.2433175
0.8894455,0.4395857,0.2404446
0.8719284,0.3998058,0.3029746
0.8341051,0.3911445,0.3062047
0.8341051,0.3911445,0.3062047
0.8483458,0.396029,0.3022183
0.8638592,0.4009866,0.2984957
0.8770169,0.4054144,0.294958
0.8414058,0.3975495,0.2975047
0.8420809,0.3983793,0.296295
0.8548316,0.4029855,0.2923286
0.8675925,0.4075957,0.2883581
0.8680456,0.4087437,0.2865376
0.8636705,0.3954054,0.3079616
0.8636705,0.3954054,0.3079616
0.8571494,0.4124392,0.2769048
0.8717592,0.4180525,0.2717874
0.8643475,0.4044814,0.2926816
0.863722,0.4059259,0.2900257
0.8564662,0.4226525,0.2592687
0.8581528,0.4154618,0.2720536
0.8435806,0.4309324,0.2412057
0.8435806,0.4309324,0.2412057
0.8222624,0.4298725,0.236505
0.8050886,0.3859918,0.306137
0.8240744,0.3852848,0.3131406
0.827886,0.3851914,0.314464
0.8270482,0.3846671,0.3151025
0.8305207,0.38544,0.3148441
0.8459661,0.3898104,0.3121029
0.8607817,0.3947898,0.30813
0.8432162,0.3931626,0.305543
0.8591133,0.3988778,0.300645
0.8600169,0.4004398,0.2982556
0.8727332,0.4060061,0.2926404
0.8342181,0.3985571,0.2935906
0.8571411,0.412798,0.27629
0.8671231,0.4180002,0.2704612
0.8643926,0.418964,0.2679828
0.7836948,0.3850386,0.3012313
0.7855584,0.3836024,0.3042509
0.8014818,0.3866999,0.3038275
0.8190082,0.390203,0.3032015
0.7836843,0.3804038,0.3091365
0.7873179,0.3801135,0.3107415
0.8054157,0.3840868,0.3094875
0.8213009,0.3877953,0.3080101
0.8251764,0.3881255,0.3086299
0.8407452,0.3919025,0.3069386
0.8078359,0.3834769,0.3112673
0.8235002,0.3880011,0.3083304
0.8269307,0.3885647,0.308416
0.8422546,0.3931627,0.3052492
0.8403484,0.3796552,0.3277158
0.8431211,0.3807746,0.3266523
0.8262342,0.3913485,0.3034531
0.8429891,0.3971103,0.2987376
0.8571281,0.4022524,0.2942804
0.8582985,0.4042814,0.2911757
0.8520279,0.3912109,0.3115639
0.8395101,0.3971854,0.2975473
0.853057,0.4029366,0.29187
0.850657,0.40395,0.2894079
0.8074935,0.3910941,0.2981652
0.8103895,0.3899754,0.3009584
0.8302045,0.3894514,0.3079028
0.8330632,0.402005,0.2873547
0.8314335,0.3878283,0.3110476
0.8467176,0.391943,0.3086934
0.8495384,0.3923908,0.3087904
0.8495028,0.4071911,0.2835251
0.851445,0.4078716,0.2829569
0.8460248,0.3934736,0.30587
0.8616592,0.3986886,0.3017452
0.8745512,0.4035364,0.2974094
0.8752244,0.4045689,0.2958534
0.8361638,0.3965096,0.2976786
0.8501415,0.4020362,0.2925162
0.8491267,0.4032277,0.2901732
0.8597377,0.4080335,0.2852128
0.8725253,0.4134121,0.2799396
0.8508737,0.4154834,0.2697941
0.8406518,0.4011146,0.2911911
0.8377869,0.4016737,0.2893624
0.8437595,0.4125809,0.2725745
0.8437595,0.4125809,0.2725745
0.8481314,0.4120174,0.274871
0.844061,0.397212,0.2988913
0.8480704,0.412224,0.2744997
0.8630041,0.4163774,0.2719725
0.8630041,0.4163774,0.2719725
0.8652659,0.4169606,0.271668
0.8602738,0.4024417,0.294918
0.8449895,0.4130779,0.2721021
0.8588375,0.4174712,0.2688338
0.8598484,0.4183076,0.2677152
0.8556699,0.4047169,0.28963
0.8680403,0.4094147,0.2853911
0.8484013,0.4198819,0.2615337
0.8478209,0.4209138,0.2595957
0.8618578,0.4261393,0.2549653
0.8537248,0.4120185,0.2765769
0.8514367,0.4130585,0.2741036
0.8620728,0.4177473,0.2693505
0.8432016,0.4287319,0.2448447
0.8407129,0.4296758,0.2424743
0.8499599,0.4343655,0.2372954
0.8515795,0.4253954,0.2530963
0.8486528,0.4261652,0.2508889
0.8576731,0.4305048,0.2462384
0.8276287,0.4263667,0.2441256
0.8250518,0.4265062,0.2431008
0.8348151,0.4302978,0.2396121
0.847628,0.4345511,0.2362667
0.8457171,0.4341452,0.236376
0.8195607,0.4282486,0.238451
0.8311439,0.4315954,0.236277
0.8313866,0.4311685,0.2370795
0.8228593,0.4280901,0.2397286
0.825151,0.4273173,0.2417469
0.8398768,0.4302718,0.241202
0.8407802,0.4269225,0.247193
0.8436912,0.4264538,0.2488815
0.8542289,0.4145458,0.2724183
0.8401527,0.4245754,0.2510063
0.8428155,0.4244829,0.2519772
0.8574343,0.4284311,0.249704
0.8525198,0.4135009,0.2736795
0.8546822,0.4138695,0.2737108
0.8710562,0.4188209,0.2702616
0.885026,0.4229394,0.2674997
0.850032,0.4147525,0.2707844
0.8512906,0.4152409,0.2703352
0.8644897,0.4195634,0.2669897
0.8775088,0.4238588,0.2636355
0.8774482,0.4246111,0.2623333
0.8921938,0.4296403,0.2582541
0.853048,0.4210784,0.2609108
0.8640051,0.4257006,0.2563694
0.862851,0.4263934,0.2548348
0.8759066,0.4316028,0.2499323
0.8667847,0.4174723,0.2712587
0.8480263,0.428347,0.2469748
0.8456339,0.4291696,0.2448408
0.855145,0.4336647,0.2400745
0.8643783,0.4382085,0.2351406
0.8611583,0.4390214,0.2327701
0.8529502,0.4253384,0.2536118
0.8302251,0.435526,0.2292894
0.8389033,0.4398622,0.2245402
0.8354535,0.4403796,0.2226038
0.8273597,0.4262159,0.2443008
0.8363937,0.4302199,0.240227
0.8337006,0.430099,0.2396111
0.8139123,0.4401133,0.2164809
0.8238311,0.4434998,0.2137309
0.8144255,0.4280289,0.2372577
0.8131534,0.4272033,0.2382783
0.8261801,0.4308945,0.2359574
0.8373147,0.4336775,0.2346085
0.8366544,0.432749,0.235991
0.8118764,0.4256415,0.2405531
0.8245831,0.4270993,0.2419454
0.8403255,0.4300618,0.2416974
0.8343549,0.4236642,0.2507908
0.8496917,0.4197935,0.2620786
0.8472291,0.4046355,0.2871915
0.8495367,0.4042632,0.2885315
0.8463899,0.417253,0.2654054
0.8432903,0.4028353,0.2890607
0.8450502,0.4029692,0.2893696
0.8587379,0.4067726,0.287059
0.8558867,0.4212285,0.2615215
0.856695,0.4217146,0.2609388
0.8497221,0.4074366,0.2831732
0.864316,0.4127461,0.2785694
0.8639838,0.4138879,0.2765197
0.8755214,0.4189122,0.2714693
0.855334,0.4295633,0.2471307
0.8540611,0.4310737,0.2441647
0.8579326,0.4235277,0.2582229
0.8679231,0.4288734,0.2521518
0.8654335,0.4305428,0.2485431
0.8356456,0.428813,0.2423992
0.8470215,0.4346519,0.2359095
0.8437152,0.4360695,0.2324811
0.852599,0.4411123,0.2265889
0.8101904,0.4328921,0.2276663
0.806758,0.4338032,0.2250637
0.8178707,0.4387884,0.2199502
0.8266159,0.4429895,0.2154521
0.8231933,0.4433976,0.2137105
0.8127921,0.4283496,0.2362119
0.7931247,0.4380783,0.213606
0.8026295,0.441383,0.2108691
0.8009818,0.4401247,0.2125131
0.8136065,0.4434272,0.2107328
0.7845988,0.4352924,0.2157564
0.7852818,0.433577,0.2188921
0.8000376,0.4364191,0.2185481
0.8133208,0.4295688,0.2342929
0.8636273,0.4212475,0.2638527
0.866168,0.4217209,0.2638206
0.8612483,0.4242654,0.2579765
0.8551995,0.4105477,0.2795369
0.8390009,0.4219579,0.255121
0.8398435,0.4232269,0.253213
0.8523437,0.4285006,0.2480309
0.8644803,0.4337797,0.2427288
0.8592457,0.4210158,0.2629101
0.8592457,0.4210158,0.2629101
0.8590091,0.4227403,0.2598954
0.8510115,0.4401929,0.227673
0.8492181,0.441876,0.2242535
0.8400595,0.4284314,0.2443982
0.8496826,0.4335381,0.2386226
0.847337,0.4348923,0.2355957
0.8272446,0.4458874,0.2106991
0.8272446,0.4458874,0.2106991
0.8253826,0.4358115,0.2273235
0.8253826,0.4358115,0.2273235
0.8218331,0.4361616,0.2256425
0.8409218,0.4443189,0.2175518
0.8004811,0.4353323,0.2205379
0.8004811,0.4353323,0.2205379
0.7966681,0.4349197,0.2200777
0.8137108,0.4408968,0.2150824
0.810573,0.4399412,0.215755
0.810573,0.4399412,0.215755
0.7805052,0.4326702,0.2189809
0.7805052,0.4326702,0.2189809
0.7779382,0.4314263,0.2203196
0.800888,0.4362415,0.2191106
0.800888,0.4362415,0.2191106
0.8110948,0.4363924,0.2219697
0.8110948,0.4363924,0.2219697
0.7742642,0.425798,0.2288016
0.79884,0.4296846,0.2296735
0.8239546,0.4290594,0.2384089
0.8482633,0.4290112,0.2459138
0.831272,0.4348677,0.2307323
0.8287633,0.4365686,0.227064
0.8384007,0.4419792,0.2207744
0.795373,0.4341539,0.2209888
0.8064725,0.439887,0.2145953
0.814335,0.4447301,0.2087321
0.8002657,0.4318074,0.2264867
0.8002657,0.4318074,0.2264867
0.7949614,0.4319299,0.2246582
0.7707316,0.4417195,0.2005553
0.7779493,0.445325,0.1966068
0.7875909,0.4493296,0.1927176
0.782876,0.4487661,0.1922395
0.7709797,0.4331801,0.2152022
0.7471949,0.441654,0.1934803
0.7430861,0.4404691,0.1942476
0.7538588,0.4433207,0.1926709
0.7430109,0.4267397,0.2176518
0.7541944,0.4295567,0.2162598
0.7515271,0.4278286,0.218394
0.7299594,0.4354154,0.1988627
0.7400756,0.4373286,0.198687
0.7395657,0.4352494,0.2020791
0.7336982,0.4189236,0.2281453
0.7457829,0.4207656,0.2286921
0.7583761,0.4226298,0.2293564
0.7592182,0.4208156,0.2327092
0.7234968,0.410318,0.2397147
0.7372603,0.4124236,0.2403243
0.7391671,0.4108617,0.2435717
0.7560829,0.4137976,0.243727
0.7343414,0.4058259,0.2506909
0.7373683,0.404966,0.2530826
0.7549828,0.4086091,0.2522446
0.754479,0.4066182,0.255488
0.7677276,0.4243622,0.2292558
0.7658979,0.4256887,0.2264336
0.7763434,0.4307208,0.2210364
0.7429885,0.4188825,0.2310521
0.7390811,0.4187482,0.2300883
0.7473642,0.4220488,0.2269854
0.7556676,0.4250795,0.2243495
0.7665689,0.4284809,0.2218738
0.7631409,0.4274835,0.222529
0.7208344,0.4167183,0.2279806
0.732526,0.4194164,0.2269465
0.7298396,0.4175065,0.2293852
0.7393305,0.4194819,0.2289125
0.7496507,0.4211342,0.2292442
0.711483,0.4103271,0.2360307
0.711269,0.4079511,0.2400197
0.7228028,0.4096,0.2407277
0.7355043,0.4113067,0.2416939
0.7318764,0.3949896,0.2684287
0.7337837,0.3933479,0.2718126
0.7166095,0.4015487,0.2525751
0.7340971,0.4046954,0.2525456
0.7372757,0.4036952,0.2552227
0.7523965,0.4065571,0.2549562
0.7488141,0.3908656,0.2806377
0.7527578,0.3903932,0.2826479
0.7397212,0.4001217,0.2620671
0.7557465,0.4035486,0.2611127
0.7524194,0.3885253,0.285732
0.7562904,0.3889073,0.2862619
0.7745708,0.3933934,0.2841888
0.7364416,0.4109572,0.2425765
0.7324947,0.4106264,0.2419358
0.7408543,0.4139848,0.2387577
0.7517084,0.4177387,0.2356663
0.7411628,0.4014208,0.2602906
0.7378604,0.4005142,0.2608292
0.7184663,0.4092397,0.2400185
0.728223,0.4117556,0.2387046
0.7271154,0.4103078,0.2408369
0.7184886,0.3940069,0.2660178
0.7326828,0.3969485,0.2653325
0.7329715,0.3955013,0.26789
0.7138558,0.4035404,0.2483359
0.727691,0.4057151,0.2488495
0.725118,0.3896513,0.2754744
0.725118,0.3896513,0.2754744
0.7432927,0.3902578,0.2799889
0.7609464,0.3931214,0.280493
0.7257316,0.3824793,0.2878998
0.7295144,0.3812766,0.2911069
0.7454566,0.3840265,0.2912824
0.763725,0.3875779,0.2908007
0.7671599,0.3866023,0.2935142
0.7474156,0.3801338,0.2985229
0.7505215,0.3799749,0.2997424
0.7681134,0.3839507,0.2983297
0.7801666,0.3732525,0.3202651
0.7821266,0.3734649,0.320501
0.7640949,0.3832125,0.2983623
0.7772192,0.3874425,0.2951521
0.7851858,0.3783056,0.3131752
0.7649918,0.3884439,0.2897097
0.7649918,0.3884439,0.2897097
0.7641963,0.3890032,0.2885123
0.7799738,0.3841561,0.3016008
0.7773518,0.3845463,0.3001345
0.755141,0.394316,0.276682
0.7523058,0.3841243,0.2932067
0.7611519,0.3878585,0.2895362
0.7702029,0.391562,0.2859804
0.7673013,0.3913143,0.285517
0.7478622,0.4009853,0.2630792
0.7386318,0.3855746,0.2865568
0.7516771,0.3894879,0.2838627
0.7502332,0.3890019,0.2842511
0.7616724,0.3921894,0.282305
0.7613834,0.3916399,0.2831544
0.7222686,0.3817568,0.2880751
0.7383301,0.3853367,0.2868707
0.7508878,0.388132,0.2859353
0.7529074,0.3873439,0.2878968
0.7677456,0.3902674,0.2874389
0.7352055,0.3810644,0.2932068
0.7381715,0.3802656,0.2954753
0.7541932,0.3831122,0.2955103
0.7729053,0.3865849,0.2952981
0.7693573,0.3707263,0.321275
0.7734364,0.3699205,0.3238956
0.7578444,0.378634,0.3042665
0.7761195,0.3822981,0.3035945
0.7794318,0.3817054,0.3056172
0.7945766,0.3849819,0.3046505
0.7900572,0.3695313,0.3296349
0.7751564,0.3793173,0.3083867
0.7769972,0.3791716,0.3091971
0.7903593,0.3828616,0.306981
0.7863055,0.3683778,0.3304577
0.7988281,0.3721439,0.3278549
0.7991941,0.3722246,0.3278289
0.8108725,0.376161,0.3246779
0.7927358,0.3864186,0.3016369
0.7913073,0.3867713,0.3005991
0.7820899,0.3721426,0.3227463
0.7923337,0.376242,0.3188791
0.8037497,0.381094,0.3140858
0.8010917,0.3814889,0.3126002
0.758848,0.3725484,0.3149571
0.7702907,0.3772644,0.310404
0.7789103,0.3812352,0.3062603
0.7753874,0.3814057,0.3048936
0.7841138,0.3851068,0.3012427
0.7443486,0.3764353,0.3038974
0.7409623,0.376295,0.3031028
0.7501585,0.3797722,0.2999774
0.7596787,0.3832621,0.2969294
0.7573373,0.3829603,0.2967294
0.7505738,0.3681505,0.3199348
0.7293484,0.3772716,0.2978901
0.7428337,0.3811102,0.2954577
0.7417446,0.380648,0.2959139
0.7535846,0.3839221,0.2939425
0.7463737,0.3683951,0.3182352
0.7299194,0.3780136,0.2967985
0.7305784,0.3774926,0.2978886
0.7450348,0.3805768,0.2970399
0.7595329,0.3837117,0.2961177
0.7619611,0.3831869,0.2977546
0.7603605,0.3681303,0.3229578
0.7760667,0.3713772,0.3222133
0.7794501,0.370819,0.3241988
0.7668705,0.3804341,0.303951
0.7634045,0.3650199,0.3291947
0.7799259,0.3685104,0.3282834
0.7840747,0.3683155,0.3298828
0.8026794,0.3725541,0.328331
0.7870755,0.3819684,0.3075021
0.7835944,0.3668956,0.3321589
0.7871909,0.3670288,0.3330297
0.8050797,0.3714251,0.3309904
0.8205409,0.3752659,0.3291576
0.8234537,0.3754966,0.3296532
0.7894967,0.3670589,0.3336824
0.8035173,0.3711032,0.3310626
0.8054472,0.3714672,0.3310308
0.8184402,0.3757749,0.3276477
0.83327,0.3808409,0.3235313
0.7939405,0.3724339,0.3258676
0.7929679,0.3732584,0.3241637
0.8036345,0.3778186,0.3196397
0.8162174,0.3829543,0.3147182
0.8143621,0.3836809,0.3129118
0.8040658,0.3692666,0.3343638
0.7835672,0.3798378,0.3100666
0.791859,0.3840333,0.3054395
0.7880768,0.3844644,0.3035488
0.7959007,0.3885024,0.2990477
0.7864006,0.3743797,0.3202452
0.76251,0.3841321,0.2963094
0.7578297,0.3844095,0.2944068
0.7659333,0.3883851,0.2900976
0.7576749,0.3742028,0.3117758
0.7551387,0.3745006,0.3104933
0.7655506,0.3786555,0.3065827
0.7783394,0.3834564,0.3022957
0.7589244,0.3935976,0.2790629
0.7582303,0.3942523,0.2777339
0.7511769,0.3800309,0.2998471
0.7659357,0.3851343,0.2956454
0.7679142,0.385898,0.2949463
0.7452294,0.3813752,0.2957373
0.7485216,0.3815887,0.296378
0.766161,0.386086,0.2940901
0.8061044,0.3932792,0.2940124
0.7712488,0.3836382,0.2998205
0.7874752,0.3869998,0.2990389
0.8061843,0.3907981,0.2982705
0.8099915,0.3903174,0.3002533
0.806159,0.3748537,0.3254694
0.789869,0.3839574,0.3049613
0.7923287,0.3836038,0.3063157
0.8095415,0.3875942,0.3047625
0.823878,0.3911147,0.3031327
0.8253221,0.390828,0.304063
0.8217205,0.3761068,0.3280827
0.8031428,0.385165,0.3069538
0.8149537,0.3887107,0.3045099
0.8151573,0.3884935,0.3049425
0.8093727,0.3737778,0.3282866
0.8203187,0.3774099,0.3254313
0.830571,0.3805816,0.3231496
0.8284835,0.3804702,0.3227022
0.8089257,0.3905118,0.2995959
0.7996473,0.3758892,0.3217143
0.7964331,0.375942,0.3206427
0.8075197,0.380336,0.3165302
0.8170975,0.3845119,0.3123291
0.8131332,0.384779,0.3106628
0.770155,0.3757576,0.3129334
0.7809904,0.3804961,0.3081565
0.7891456,0.3848005,0.3033018
0.7854161,0.3855081,0.3009556
0.7942161,0.3899296,0.2960979
0.7547283,0.3819633,0.297634
0.7647024,0.3866211,0.2927316
0.7647024,0.3866211,0.2927316
0.7697593,0.37886,0.3075189
0.770498,0.379981,0.3058318
0.7523365,0.3905675,0.2822219
0.7822449,0.3868879,0.2976328
0.7865882,0.386763,0.2991723
0.7917207,0.3865797,0.301052
0.7917207,0.3865797,0.301052
0.8134344,0.3898135,0.3021643
0.8134344,0.3898135,0.3021643
0.8299605,0.3933284,0.3012128
0.8141193,0.3864308,0.3081455
0.8293278,0.3900988,0.3065304
0.8316756,0.3901446,0.3071691
0.8494998,0.3951641,0.3040466
0.8494998,0.3951641,0.3040466
0.8284401,0.3909882,0.3047417
0.8300231,0.3915986,0.3041834
0.8300231,0.3915986,0.3041834
0.8433772,0.3958506,0.3010055
0.8560833,0.4003773,0.2971612
0.8198653,0.3924377,0.2996499
0.8425392,0.4022686,0.2897982
0.8425392,0.4022686,0.2897982
0.8407724,0.4030614,0.287906
0.851579,0.4121588,0.2756824
0.8538972,0.4094661,0.280985
0.8560305,0.409033,0.2823753
0.8510197,0.3936939,0.3070192
0.8353221,0.403328,0.285787
0.8480724,0.4064627,0.2843312
0.8482662,0.4058571,0.2854238
0.8600723,0.4088815,0.2838679
0.8541353,0.3935749,0.3081737
0.8532101,0.3927844,0.30924
0.8316603,0.4013767,0.2879985
0.8409141,0.404074,0.2862215
0.832895,0.3885069,0.3103359
0.8297447,0.3874826,0.3111218
0.8375299,0.3900153,0.3091773
0.8051333,0.3844672,0.3087523
0.8144644,0.3881309,0.3053498
0.8172044,0.3911822,0.3009799
0.8172044,0.3911822,0.3009799
0.7822843,0.3864986,0.2983091
0.7928272,0.391112,0.2936563
0.7662274,0.3897074,0.2879312
0.8296375,0.3999613,0.289796
0.8544095,0.4163067,0.2694688
0.8498704,0.400526,0.2950104
0.8522548,0.3997557,0.2970528
0.8666993,0.4028391,0.296202
0.8511141,0.411883,0.2760111
0.8444843,0.3955846,0.3017974
0.8449523,0.3944705,0.3038414
0.8594627,0.3974548,0.3031798
0.8713884,0.3998356,0.3027587
0.8506026,0.4077576,0.2828942
0.8486261,0.4062286,0.2848996
0.8408751,0.390171,0.3099331
0.8496795,0.3924086,0.3088031
0.8463452,0.3909429,0.3102861
0.8538784,0.393205,0.3087264
0.8117597,0.3830699,0.3131598
0.8074601,0.3817404,0.3141156
0.8132669,0.3843932,0.3113621
0.8286981,0.3907917,0.3051557
0.8286981,0.3907917,0.3051557
0.8286981,0.3907917,0.3051557
0.7789017,0.3812865,0.3061702
0.7838241,0.3860656,0.2995183
0.7959715,0.3897961,0.2968617
0.7570382,0.3886069,0.287003
0.7570382,0.3886069,0.287003
0.7570382,0.3886069,0.287003
0.7681153,0.3936351,0.2818055
0.7789979,0.3854675,0.2990653
0.7635584,0.3985067,0.2721013
0.7635584,0.3985067,0.2721013
0.8362173,0.4011974,0.2896958
0.8102652,0.3914786,0.2983553
0.8102652,0.3914786,0.2983553
0.8102652,0.3914786,0.2983553
0.8215654,0.3938142,0.2978204
0.8334315,0.3978251,0.2945996
0.8334315,0.3978251,0.2945996
0.8010271,0.3882155,0.3011024
0.8010271,0.3882155,0.3011024
0.795138,0.3853029,0.3042742
0.7835926,0.3704084,0.3261641
0.7835926,0.3704084,0.3261641
0.7835926,0.3704084,0.3261641
0.7598148,0.3800527,0.3024474
0.7711564,0.3842089,0.2988184
0.7711564,0.3842089,0.2988184
0.7716715,0.3872891,0.2937197
0.7614276,0.3733389,0.3143958
0.7370203,0.3831565,0.2901909
0.7289087,0.3767853,0.2985857
0.7289087,0.3767853,0.2985857
0.7289087,0.3767853,0.2985857
0.7289087,0.3767853,0.2985857
0.7205358,0.3965296,0.2623384
0.7205358,0.3965296,0.2623384
0.7351972,0.4009101,0.2593406
0.7358035,0.4030201,0.2559252
0.7292463,0.3900479,0.2760581
0.7456423,0.3963414,0.2703256
0.7603508,0.4018978,0.2653355
0.7503774,0.4007021,0.2643306
0.7503774,0.4007021,0.2643306
0.7503774,0.4007021,0.2643306
0.7503774,0.4007021,0.2643306
0.7529404,0.3972179,0.2710584
0.7567129,0.3961851,0.2739725
0.7567129,0.3961851,0.2739725
0.7903634,0.3801725,0.3115706
0.7903634,0.3801725,0.3115706
0.7685612,0.386848,0.2935227
0.7685612,0.386848,0.2935227
