x,y,z
0.2726076,0.2167914,0.2054543
0.2924694,0.1802927,0.2185913
0.2763126,0.1802338,0.1917739
0.2613129,0.1635855,0.1930014
0.2424219,0.133053,0.1780421
0.2384425,0.1330505,0.1931789
0.2405968,0.1391973,0.2063447
0.2311397,0.1451761,0.2408006
0.2412527,0.1622439,0.2292843
0.2358408,0.150365,0.2515159
0.250807,0.1828835,0.2767085
0.2433616,0.2109579,0.2560988
0.2389001,0.2136244,0.2748972
0.2428441,0.2404109,0.2454146
0.2348814,0.2414775,0.2594016
0.2364791,0.2656441,0.2585338
0.2375671,0.2868617,0.2212407
0.2277497,0.2787994,0.2268523
0.2131217,0.2931912,0.1890125
0.2157513,0.300717,0.1907993
0.2048012,0.2740569,0.1901762
0.2102481,0.2795587,0.1621684
0.2294884,0.2827896,0.1610182
0.196835,0.2904846,0.1285007
0.214278,0.2720083,0.1238757
0.1841098,0.3025361,0.128376
0.2042175,0.3305376,0.09811145
0.1768945,0.3295953,0.1142284
0.1986468,0.3543764,0.09102443
0.2065998,0.3752791,0.1057706
0.20591,0.3697068,0.1324197
0.2159936,0.3864854,0.1148655
0.2180476,0.3753451,0.1425495
0.2319913,0.386729,0.1268267
0.2366735,0.4053554,0.1561276
0.238024,0.3786559,0.177418
0.2544799,0.3820225,0.1641622
0.2591822,0.3913283,0.1964752
0.2722348,0.3552096,0.1848742
0.2737588,0.3601912,0.2186223
0.2826954,0.3536493,0.2410799
0.2777393,0.3199753,0.2378855
0.280501,0.3089341,0.2563967
0.2659877,0.2981579,0.2407087
0.2684954,0.2608479,0.2619822
0.2509845,0.2568319,0.268147
0.2397119,0.2625595,0.2436671
0.2386549,0.2268091,0.2376618
0.2597467,0.2366216,0.2034205
0.2211227,0.2352694,0.1918325
0.2151879,0.1956713,0.1820053
0.1985612,0.1987714,0.1527242
0.2121151,0.1931836,0.1544382
0.1779658,0.1599144,0.1323934
0.1927947,0.1557345,0.1409065
0.1607094,0.1580455,0.1293099
0.1714026,0.1382931,0.1691726
0.1666927,0.134207,0.1891046
0.1710809,0.1519254,0.2110068
0.1646972,0.1465284,0.2390179
0.1620989,0.1926344,0.2269064
0.1600568,0.1927997,0.2055977
0.1692337,0.217563,0.2045769
0.1685735,0.2157006,0.209721
0.1785602,0.2367315,0.1685287
0.1761773,0.2673005,0.1693504
0.1802827,0.290284,0.1263361
0.1662786,0.2829522,0.1248133
0.1727364,0.3160574,0.1443722
0.1615414,0.3433315,0.1330533
0.289806,0.2938256,0.3320367
0.4040909,0.8181818,0.5823751
0.3772727,0.8211871,0.5782673
0.3968182,0.8129227,0.5904054
0.4031818,0.8140496,0.5810086
0.3881818,0.8042825,0.5986118
0.3936364,0.8035311,0.5893325
0.4013636,0.7903832,0.5778455
0.4136364,0.7877536,0.6029548
0.3940909,0.7731029,0.5877896
0.4063637,0.7682194,0.6132112
0.3877273,0.7516903,0.5990417
0.3954545,0.7438017,0.5921246
0.4104545,0.7197596,0.6167637
0.3922727,0.7347859,0.6025354
0.405,0.6915852,0.6282691
0.4195455,0.7054846,0.6076976
0.3931818,0.6615326,0.604644
0.4127273,0.6758077,0.6175242
0.4190909,0.6318557,0.6077564
0.3981818,0.6412472,0.6358107
0.41,0.6029301,0.6156507
0.4177273,0.6123214,0.6030505
0.4013636,0.6078138,0.6212598
0.4081818,0.5837716,0.6083475
0.4268182,0.5642374,0.6187479
0.3986364,0.5552216,0.6132734
0.4040909,0.5477085,0.6025102
0.3577273,0.8084146,0.585522
0.3759091,0.8012773,0.5978951
0.3481818,0.8031556,0.5939049
0.3536364,0.8046582,0.5846843
0.3718182,0.7945154,0.5969985
0.3436364,0.7937642,0.5934969
0.3618182,0.7813675,0.6065533
0.3690909,0.7633357,0.5955548
0.3531818,0.7640871,0.6159316
0.3613636,0.743426,0.60587
0.3681818,0.7370399,0.5975862
0.3536364,0.7193839,0.6169859
0.36,0.7114951,0.6091321
0.3790909,0.6930879,0.6232428
0.3786364,0.6867017,0.6244147
0.3581818,0.701728,0.6101679
0.3640909,0.6589031,0.6028026
0.3481818,0.6739294,0.6220075
0.3545455,0.63148,0.6137826
0.3736364,0.646882,0.6271513
0.3459091,0.6386176,0.6235321
0.3540909,0.6157025,0.6123573
0.3718182,0.6134486,0.6262733
0.3459091,0.5916603,0.6197042
0.3654546,0.5758827,0.6311003
0.3713636,0.5721263,0.620278
0.3559091,0.5586025,0.6367683
0.3627273,0.5552216,0.6261995
0.3695455,0.5537189,0.6152599
0.4263636,0.7858752,0.5579135
0.4063637,0.7764839,0.5413232
0.4122728,0.7768595,0.5316141
0.425,0.7610818,0.5535787
0.4031818,0.7637116,0.5391373
0.4163636,0.7456799,0.5610432
0.4286364,0.7468069,0.541625
0.4027273,0.7268972,0.5362277
0.4218182,0.7103682,0.5499087
0.4281818,0.7039819,0.5420548
0.4404545,0.6964688,0.5679061
0.4209091,0.6780616,0.5534831
0.4281818,0.6697972,0.5462537
0.4140909,0.6510143,0.5659657
0.4222727,0.661157,0.556646
0.4409091,0.6235912,0.5727296
0.415,0.6341096,0.5680742
0.4213637,0.5924116,0.5591073
0.44,0.608565,0.571363
0.4122728,0.6014274,0.5666305
0.4313636,0.5848985,0.5777143
0.4368182,0.580015,0.566521
0.4222727,0.5649886,0.5829524
0.4290909,0.5612321,0.571583
0.4372727,0.5432006,0.5584943
0.3568182,0.7776108,0.530547
0.3677273,0.7809918,0.5550317
0.3472728,0.7727273,0.5385
0.3581818,0.7746056,0.5626137
0.3718182,0.7629602,0.5403044
0.3786364,0.759955,0.5304778
0.3581818,0.7407964,0.5581024
0.3704545,0.7404208,0.5386257
0.3836364,0.7190081,0.5605314
0.3618182,0.7167542,0.5457189
0.3690909,0.6942148,0.5342907
0.3545455,0.6758077,0.5525773
0.3613636,0.667919,0.5434929
0.3804545,0.6498874,0.5564317
0.3536364,0.6427497,0.5531247
0.36,0.6352366,0.54447
0.3795455,0.6175807,0.5580921
0.3536364,0.6299773,0.552695
0.3713636,0.5946657,0.5677827
0.3786364,0.6081895,0.5567255
0.3622727,0.5740045,0.576419
0.37,0.5886552,0.5653618
0.375,0.5852742,0.555829
0.3590909,0.5725018,0.5742919
0.3654546,0.5702479,0.5645241
0.4686364,0.7453043,0.5782629
0.4413636,0.7456799,0.5738427
0.4604546,0.7344104,0.5856097
0.4681818,0.732532,0.5756655
0.4495454,0.7186325,0.5595821
0.4627273,0.7145002,0.583773
0.4713636,0.6942148,0.5732228
0.4572727,0.6923367,0.5933644
0.4663636,0.6694214,0.5835564
0.48,0.6656649,0.5657583
0.4604546,0.6412472,0.5951205
0.4745454,0.6562735,0.5746666
0.485,0.6480091,0.5995811
0.4645454,0.6299775,0.5834792
0.4695455,0.6224642,0.5743175
0.4795454,0.5818933,0.5978066
0.4581818,0.5999247,0.5813923
0.47,0.5792637,0.6031036
0.4481818,0.5792637,0.5883497
0.4668182,0.5646132,0.6001756
0.4668182,0.5604807,0.6001756
0.4472727,0.543952,0.5835264
0.4590909,0.5424493,0.6063505
0.4418182,0.7990234,0.5638432
0.4581818,0.8144252,0.5772523
0.4636363,0.8084148,0.5653758
0.4718182,0.8178062,0.5876158
0.4795454,0.7663411,0.5742149
0.4586363,0.7618332,0.5578007
0.4704545,0.7505636,0.580254
0.4713636,0.7663411,0.5592008
0.475,0.7347859,0.5505863
0.1887639,0.1295421,0.7093759
0.2060695,0.1383472,0.7270451
0.2234216,0.1496668,0.74317
0.2401164,0.1583468,0.7180849
0.2310954,0.1395458,0.7423279
0.2114487,0.1514696,0.735833
0.2458212,0.1523998,0.754789
0.2345064,0.1649016,0.7347748
0.2251259,0.1738185,0.7314522
0.2465347,0.1775902,0.7441556
0.2362762,0.186106,0.7398597
0.2569937,0.1894035,0.7515475
0.2458923,0.1971284,0.7461405
0.2437022,0.2045208,0.7277569
0.2541325,0.2058043,0.7503756
0.2513236,0.2121795,0.7311862
0.2414262,0.1928121,0.7330199
0.2578163,0.2171789,0.7324928
0.2450024,0.2211826,0.7241976
0.2435271,0.1995978,0.7126588
0.2303806,0.2023456,0.7040324
0.2481476,0.1997683,0.7118263
0.2346866,0.2014149,0.7029565
0.2523255,0.1974688,0.7103764
0.223568,0.1982826,0.7126881
0.2360051,0.1733376,0.6882327
0.2266658,0.1925634,0.7102805
0.2366203,0.191501,0.6767896
0.2096496,0.1653812,0.6885839
0.2391273,0.1827374,0.6751367
0.2120528,0.1557747,0.6871316
0.1977146,0.1531156,0.6784438
0.2009054,0.1733416,0.6729467
0.2006434,0.1425555,0.6787524
0.196286,0.139875,0.6587883
0.2143939,0.1320592,0.6683993
0.2013357,0.1291907,0.6617978
0.1864731,0.1302336,0.6386403
0.2527418,0.1265512,0.6650082
0.2461721,0.1320038,0.662911
0.2494415,0.1392111,0.6871237
0.2476974,0.1284148,0.6806181
0.2626977,0.1335196,0.6533723
0.2893049,0.132483,0.6854488
0.2797012,0.1436126,0.6667848
0.2830237,0.1518012,0.7085081
0.2726483,0.1635434,0.6896013
0.2781083,0.1438373,0.7013352
0.2879882,0.1780823,0.7027887
0.2912033,0.1559562,0.7128137
0.2990665,0.1875045,0.7125383
0.2888768,0.1958681,0.709153
0.3013416,0.1763679,0.7070024
0.2788256,0.1873841,0.6983321
0.3101037,0.1869695,0.7150228
0.2958246,0.1970164,0.692843
0.2836582,0.2035224,0.6874803
0.3020601,0.2041014,0.6978593
0.2888654,0.2089893,0.6911184
0.2754312,0.2134151,0.6839346
0.2929705,0.2120408,0.6927356
0.2879559,0.2148991,0.6718769
0.2957908,0.2114743,0.6921211
0.2904918,0.2128575,0.6704854
0.2782509,0.1886046,0.6703671
0.2923962,0.2085557,0.6681314
0.2648875,0.1837099,0.6793787
0.2740177,0.182801,0.6454908
0.2788803,0.201094,0.6554453
0.2755939,0.1745324,0.6425967
0.2609178,0.1722006,0.6331972
0.2774356,0.1647264,0.64061
0.2481556,0.1622092,0.6434665
0.2225347,0.1622307,0.6302771
0.2513783,0.1507802,0.6432427
0.237815,0.1475835,0.6354502
0.2431438,0.1362647,0.6377165
0.2287453,0.1368631,0.6144519
0.3094557,0.1311974,0.6405755
0.3024174,0.1390775,0.6392092
0.3266308,0.1423969,0.6542764
0.3189675,0.1508688,0.6522722
0.3227291,0.1349403,0.6466901
0.3193716,0.1636369,0.6755878
0.3130647,0.1475575,0.6816345
0.3133014,0.1564217,0.6659281
0.3041493,0.164897,0.6621982
0.3260488,0.168466,0.6749034
0.3161264,0.1769555,0.6701609
0.3372849,0.1805443,0.6818492
0.3267956,0.1886791,0.6765175
0.3274356,0.1721213,0.6675435
0.3358749,0.1992541,0.6812074
0.3335533,0.2068257,0.6625964
0.3331642,0.1890145,0.6527004
0.3407925,0.2147695,0.6655075
0.3397199,0.1958783,0.6550087
0.3268532,0.2005782,0.6470148
0.3309961,0.2276604,0.641409
0.331319,0.2033359,0.646643
0.3266588,0.2060859,0.6252522
0.3349348,0.2027269,0.6451349
0.3297259,0.2035672,0.6232687
0.3036524,0.2063686,0.6090437
0.3317549,0.1973828,0.6206291
0.2904067,0.199634,0.6183819
0.3136765,0.1701308,0.5986418
0.3188019,0.1878823,0.6090063
0.3020516,0.1892143,0.5828025
0.3031086,0.1615364,0.5898724
0.2814153,0.1787277,0.6062101
0.2911174,0.1481144,0.5994405
0.2863671,0.1678062,0.6064613
0.282633,0.1651244,0.5862783
0.2838682,0.1342579,0.5925309
0.2719195,0.13436,0.5863742
0.2894155,0.1249078,0.5768806
0.329598,0.1301639,0.5868841
0.3414882,0.1282223,0.5978683
0.3185992,0.1361295,0.6089581
0.3565736,0.1387202,0.6126124
0.3330808,0.1469716,0.6229315
0.3383408,0.1271785,0.6349136
0.3468633,0.1587398,0.635384
0.3377867,0.16729,0.6327102
0.3595061,0.1710749,0.6462035
0.349815,0.1798687,0.6428785
0.3511793,0.1639384,0.6359272
0.3695918,0.192215,0.6392344
0.3609369,0.1752664,0.6437691
0.3589379,0.1832764,0.6264641
0.3474191,0.1907434,0.6210921
0.3668237,0.1927705,0.6317673
0.3546834,0.1994158,0.6255619
0.3736416,0.2005417,0.6357015
0.3611222,0.2058485,0.6286234
0.359797,0.1863767,0.6180213
0.366678,0.2103239,0.6300346
0.362789,0.214299,0.6094612
0.3611334,0.1927702,0.5977478
0.3676867,0.2149678,0.6086601
0.3660051,0.1923745,0.5964793
0.3527524,0.1935183,0.5872218
0.3570992,0.2168203,0.5805111
0.3578813,0.1884013,0.5848822
0.3297248,0.1876351,0.5870886
0.3490815,0.2086706,0.5684782
0.3350741,0.1791797,0.5846302
0.3351022,0.1802329,0.5465066
0.3411401,0.1700358,0.5825801
0.3263744,0.1712153,0.5564355
0.3144122,0.1688843,0.5475563
0.3360814,0.1581104,0.5725519
0.322083,0.1591219,0.5473856
0.3244306,0.1288107,0.5533393
0.3303005,0.1495716,0.5482898
0.3279287,0.14772,0.5283623
0.3386847,0.1403674,0.5503758
0.3365382,0.1385915,0.5312591
0.3457865,0.1308385,0.5360996
0.3353387,0.1299927,0.5311536
0.3843054,0.1262871,0.5897713
0.3747329,0.1333793,0.5874631
0.3734395,0.138832,0.5716708
0.3851136,0.147961,0.5831786
0.3747708,0.1552085,0.5800815
0.3955851,0.157526,0.5935063
0.3848228,0.1649654,0.5900957
0.3855754,0.1477125,0.5835674
0.4035223,0.1750434,0.5872775
0.3922726,0.1823601,0.5835591
0.3923519,0.1650908,0.5766158
0.3807393,0.1722736,0.5727047
0.4004172,0.1744231,0.5854616
0.388784,0.1813992,0.5815762
0.4083341,0.1832725,0.5942428
0.3963839,0.1898118,0.5900178
0.3934939,0.1966545,0.5734124
0.4037349,0.1979625,0.598169
0.4009238,0.2046193,0.5812754
0.3764773,0.186079,0.597718
0.4084987,0.2114653,0.5885893
0.3701058,0.220085,0.5907422
0.3718605,0.196809,0.5993312
0.3772244,0.2242777,0.5968127
0.3790318,0.2002618,0.6053975
0.3763022,0.2045474,0.5880064
0.3729827,0.2311932,0.5983898
0.384454,0.2072689,0.5951309
0.361343,0.2139,0.5857733
0.3925336,0.2090583,0.6024122
0.2389138,0.1741472,0.6391723
0.221376,0.2001544,0.6623009
0.24859,0.1751529,0.6470798
0.2311592,0.2013624,0.6690221
0.2433778,0.1770867,0.6654394
0.2323592,0.1805089,0.6610298
0.2385577,0.2067213,0.6597623
0.2412631,0.1815478,0.6693144
0.2298441,0.1839507,0.6648623
0.2362428,0.2096797,0.6630294
0.2368755,0.1879064,0.6551379
0.2259927,0.1905177,0.650493
0.3993149,0.1876597,0.5127069
0.3886947,0.1662899,0.534779
0.4030267,0.1723454,0.5071803
0.3999091,0.1730601,0.5442366
0.4134544,0.1784713,0.5162148
0.3762706,0.1872529,0.5192609
0.3988582,0.1843815,0.548688
0.3852895,0.1933514,0.5274959
0.3878042,0.1708134,0.5371303
0.4050252,0.1956363,0.5405404
0.3908919,0.2038652,0.5196185
0.3924966,0.1807494,0.5297042
0.3977444,0.2083817,0.5288671
0.3992314,0.1848205,0.5390697
0.4040609,0.2122373,0.538234
0.3914856,0.2166091,0.5346838
0.4018684,0.1933047,0.5326995
0.3974621,0.2203301,0.5443943
0.4075871,0.1968573,0.5424467
0.3832168,0.2040258,0.5345281
0.3794409,0.2082922,0.5188478
0.3976501,0.2071088,0.5322759
0.384475,0.2107983,0.5290961
0.3850577,0.186533,0.5397111
0.3892938,0.2131686,0.5392781
0.3768207,0.2165062,0.535413
0.386553,0.1922101,0.5337732
0.3930396,0.2152606,0.5504793
0.3912283,0.1941353,0.5444661
0.3778813,0.1974086,0.5415624
0.382092,0.2236077,0.541461
0.382479,0.198895,0.552389
0.3865326,0.2251801,0.5523522
0.3719476,0.2008747,0.5751082
0.3584501,0.204141,0.5723962
0.3624267,0.2302971,0.5723681
0.3626927,0.2055119,0.5834745
0.346984,0.2120267,0.563778
0.3334526,0.2150135,0.5610752
0.3512193,0.2131692,0.5750287
0.3377444,0.2161657,0.5723643
0.3472268,0.1914821,0.5710212
0.3419084,0.2171032,0.5833935
0.3374942,0.2203198,0.5681713
0.3553001,0.2182091,0.5819563
0.3417982,0.221171,0.5791815
0.3400013,0.1994843,0.5731826
0.3463773,0.2218355,0.5901556
0.333099,0.2247873,0.5872808
0.3314305,0.2032331,0.5811396
0.3472981,0.2260671,0.585755
0.3365138,0.2041412,0.5922825
0.3327232,0.2074066,0.5771084
0.3418531,0.2051225,0.6033838
0.3380837,0.2085631,0.588226
0.325004,0.2116114,0.5852843
0.3431923,0.2095594,0.5989423
0.3300719,0.2122008,0.5958733
0.3284701,0.1904987,0.5896109
0.3353246,0.2131048,0.606478
0.3098044,0.1918741,0.6246886
0.3061965,0.1953702,0.6094779
0.3130037,0.2181167,0.626413
0.3115846,0.196669,0.6204428
0.2987111,0.1996806,0.6176214
0.3169636,0.1977928,0.6314293
0.3038495,0.2009085,0.6285692
0.2884442,0.2074348,0.6087976
0.3089653,0.2022198,0.6395839
0.3049006,0.2058064,0.6243916
0.2939995,0.184231,0.6309015
0.3096624,0.2073051,0.6355867
0.294004,0.214064,0.6158009
0.2947634,0.1892756,0.6269458
0.298815,0.2156302,0.6270268
0.2991832,0.1909073,0.6381972
0.2856282,0.1942543,0.6355189
0.2894642,0.2206424,0.6357473
0.2988349,0.1963531,0.6345614
0.2934974,0.2225385,0.6471177
0.302827,0.1983486,0.6459394
0.2775584,0.2048678,0.638644
0.2729175,0.2085867,0.6236089
0.2927736,0.2034747,0.6543925
0.2767039,0.2102406,0.634732
0.2630385,0.2135842,0.6321057
0.2808108,0.212081,0.6460597
0.2672431,0.2153645,0.6435096
0.2608094,0.2138121,0.6816738
0.256655,0.2173795,0.6667129
0.2431794,0.2206583,0.6641582
0.2609894,0.2189193,0.6783068
0.2475471,0.222002,0.6757185
0.2457095,0.2003981,0.6700292
0.2521428,0.2228755,0.6873275
0.2503628,0.2012941,0.6815135
0.2368152,0.2043031,0.6788455
0.2522392,0.2270399,0.6836641
0.2412236,0.2047955,0.6902492
0.2368508,0.2079723,0.6752029
0.2545626,0.2059677,0.6891853
0.2410069,0.2086671,0.6864234
0.2389359,0.1868944,0.680318
0.2449097,0.2091414,0.6971611
0.2312061,0.2118887,0.6941894
0.229014,0.1901241,0.6881136
0.244217,0.2128162,0.6926619
0.2327716,0.1906097,0.6990526
0.228265,0.1935232,0.6838071
0.2228628,0.2189004,0.6961067
0.2322264,0.1940066,0.6946628
0.2186164,0.1967334,0.6916016
0.2363534,0.1946653,0.7051757
0.2228059,0.1974214,0.702014
0.2072905,0.2034592,0.6820235
0.2277771,0.1975577,0.7126127
0.1883516,0.2033892,0.7165789
0.1985608,0.1780845,0.7149122
0.2062969,0.2002568,0.730817
0.190958,0.2049219,0.7109758
0.192655,0.1784075,0.7212609
0.1981509,0.2028691,0.7204158
0.1981415,0.2020244,0.7207564
0.1981586,0.178616,0.7136221
0.2065807,0.199112,0.7292504
0.2072098,0.1756419,0.7218364
0.1963445,0.1770402,0.717285
0.2033743,0.2015221,0.7154739
0.2068814,0.1752396,0.7244464
0.1942483,0.1805201,0.702441
0.2176477,0.1740077,0.7309055
0.2167042,0.1763007,0.7133877
0.1951335,0.1814135,0.7035438
0.227927,0.1755502,0.7194847
0.2157532,0.18124,0.6969311
0.2197252,0.155478,0.7052637
0.2271395,0.1807658,0.7024493
0.2173651,0.1830419,0.6966299
0.2215046,0.1575171,0.7045779
0.2293232,0.1831003,0.7014965
0.2185867,0.1578293,0.7212688
0.2412841,0.1827175,0.7063473
0.2166043,0.1854275,0.7121513
0.2335637,0.1630517,0.6911026
0.2288836,0.1852868,0.7165782
0.2331887,0.1601258,0.7241946
0.2213432,0.1664273,0.700907
0.2118388,0.1693214,0.6945996
0.2336988,0.1672344,0.7049875
0.2242795,0.1700795,0.6986868
0.2462368,0.1682592,0.7089155
0.2460033,0.1717611,0.6899118
0.2365735,0.1748075,0.6832787
0.2584208,0.1729514,0.6932603
0.2490529,0.1759641,0.68669
0.2512081,0.1544752,0.6767725
0.2615265,0.177192,0.689798
0.2635951,0.1558236,0.6797184
0.2540504,0.1591525,0.6727811
0.2734351,0.1823747,0.6731235
0.266342,0.1608564,0.6752778
0.2660336,0.1644582,0.6558564
0.2877924,0.1629929,0.665348
0.2781708,0.1661886,0.6582536
0.2802192,0.1447667,0.6479604
0.2904765,0.1675927,0.660613
0.2811052,0.1708645,0.6535357
0.2833029,0.1496215,0.6432135
0.2786621,0.1729377,0.6675881
0.2819232,0.1793454,0.6316555
0.271423,0.1550505,0.6501437
0.2944624,0.1810136,0.6338959
0.2839535,0.1566539,0.6522806
0.2747584,0.1598295,0.6452047
0.2831431,0.1861778,0.6410025
0.2879542,0.161281,0.6478664
0.2763593,0.1676925,0.6239296
0.300663,0.162186,0.6506855
0.2890786,0.1687452,0.6268445
0.2889548,0.1723161,0.6076183
0.3133653,0.1669458,0.6345052
0.3016414,0.1733059,0.6107582
0.3061948,0.1482884,0.6179067
0.3142813,0.1743204,0.6140025
0.3050095,0.177204,0.6074964
0.3270155,0.1750729,0.6175667
0.3175433,0.1778581,0.6109275
0.3309752,0.1531095,0.6057885
0.3296426,0.1786816,0.6144235
0.3294016,0.1820678,0.5955839
0.331362,0.1605336,0.586035
0.3417201,0.1828875,0.5996062
0.3438983,0.1611073,0.590316
0.3343903,0.1637637,0.584106
0.3248492,0.1662702,0.5779568
0.3465656,0.1639815,0.5884271
0.3220543,0.1670394,0.5939506
0.358834,0.1644551,0.592414
0.3342788,0.167367,0.5977592
0.3511573,0.1452807,0.5764613
0.3464311,0.1679238,0.6017345
0.3369208,0.1705337,0.5955211
0.3390075,0.1486889,0.586233
0.3494496,0.1710236,0.5997117
0.351608,0.1492874,0.5904071
0.3422043,0.152089,0.5842606
0.3502991,0.1779805,0.5808176
0.3638412,0.1531502,0.5760254
0.3533957,0.1561223,0.5706028
0.3440468,0.1589418,0.5643949
0.3659974,0.1569992,0.574833
0.356592,0.1599926,0.5686399
0.3786144,0.1580025,0.5790323
0.3784127,0.1614437,0.5602529
0.3691108,0.1644236,0.5537814
0.3909322,0.1624655,0.5640008
0.3813904,0.1656301,0.557564
0.3835793,0.1443097,0.5482404
0.3939347,0.1671651,0.5616692
0.3959188,0.1459169,0.5522239
0.3863114,0.1490117,0.5459966
0.4055528,0.1718484,0.54726
0.3982679,0.1499733,0.5504121
0.3976347,0.1535385,0.5318621
0.3951618,0.1519472,0.5665525
0.4095856,0.1554529,0.5363632
0.373208,0.1622615,0.5375083
0.3969263,0.1570854,0.5652358
0.4110142,0.1605108,0.5351455
0.388376,0.1395318,0.5502985
0.407244,0.1630826,0.5518962
0.385653,0.1697825,0.5413238
0.3984623,0.1457418,0.536759
0.4078151,0.1687783,0.5506023
0.4089093,0.1478588,0.5414482
0.398361,0.1516012,0.535456
0.4051485,0.1784332,0.5322294
0.4081484,0.1542322,0.5399597
0.3950229,0.1615178,0.5169957
0.403672,0.1849272,0.5307107
0.4039474,0.1640764,0.5214608
0.4017051,0.1682378,0.5030122
0.4238148,0.1638379,0.5303441
0.409624,0.171249,0.5068769
0.3976744,0.1750985,0.5003693
0.4168657,0.173899,0.5104645
0.4044802,0.1775577,0.5038937
0.4232908,0.1765586,0.5139641
0.4107213,0.1804423,0.5074733
0.4070901,0.1845443,0.4885503
0.4162924,0.1832656,0.5110255
0.4125813,0.1873786,0.4921356
0.3869691,0.1664657,0.5066605
0.3937233,0.1898409,0.5200151
0.3921673,0.1690206,0.510564
0.3789224,0.172779,0.5042845
0.3897652,0.1762658,0.4740444
0.3835714,0.1744395,0.5090289
0.3793881,0.1776656,0.49109
0.3879439,0.1754011,0.5147305
0.3837038,0.1785675,0.4970347
0.3724901,0.1564573,0.5013188
0.3880174,0.178942,0.5040934
0.3745098,0.181645,0.4995563
0.3726751,0.1602015,0.4921684
0.3789373,0.1830408,0.5077575
0.3771346,0.1615847,0.5007512
0.3637283,0.164793,0.4970531
0.3677026,0.1911203,0.4961985
0.3772655,0.1669249,0.4940382
0.36363,0.1705131,0.4903807
0.3814226,0.1691161,0.5036183
0.3678929,0.1724845,0.500371
0.3520186,0.1793213,0.4802927
0.3720257,0.1744144,0.5108611
0.3560868,0.1813097,0.4908668
0.3563527,0.156951,0.5017982
0.3716935,0.1803899,0.506313
0.3466311,0.1868738,0.498947
0.3560404,0.1624805,0.4976737
0.3357959,0.1887723,0.5220015
0.3362671,0.1640551,0.5331844
0.3404181,0.1904013,0.5334622
0.3271031,0.1936624,0.5308278
0.3517796,0.1687084,0.5181797
0.3119919,0.1750765,0.5230767
0.3412777,0.170043,0.541937
0.3163052,0.1762316,0.5349829
0.3120314,0.1793911,0.5202223
0.320675,0.1769929,0.5468818
0.3163564,0.1801914,0.532445
0.3028329,0.1828672,0.5304433
0.3205861,0.1803404,0.5451529
0.3069403,0.1826551,0.543267
0.3244377,0.1801552,0.5580549
0.3106572,0.1824694,0.5562063
0.3083268,0.1605768,0.5510957
0.3234132,0.1831988,0.556421
0.3095186,0.1860323,0.5543128
0.3072129,0.164285,0.5490422
0.3143612,0.1867762,0.5654722
0.3109547,0.1646735,0.5614735
0.3098577,0.1645547,0.5626952
0.2937937,0.1708974,0.5436199
0.31381,0.1654893,0.5752776
0.2978447,0.1718418,0.5562289
0.2840179,0.1747755,0.5540974
0.3018042,0.17275,0.5686015
0.2881249,0.1757416,0.5662655
0.2814886,0.1740695,0.6046575
0.2918506,0.1773123,0.5781276
0.2632371,0.1808283,0.5875735
0.2958061,0.1788641,0.5899525
0.2671791,0.1823176,0.5990949
0.2649067,0.1607872,0.5934959
0.2710072,0.1833108,0.6108364
0.2688133,0.1620253,0.605171
0.2550703,0.165484,0.6025414
0.2412813,0.1688549,0.5997803
0.2589071,0.1671482,0.6136497
0.2542255,0.1706159,0.5983875
0.2623183,0.1685726,0.6245471
0.2577835,0.171921,0.6095917
0.2322726,0.1781944,0.602047
0.2609032,0.1734174,0.6204762
0.2468414,0.1767882,0.6179339
0.244404,0.1554998,0.6123319
0.2501778,0.1783653,0.6297786
0.2339902,0.1851895,0.6104862
0.2338712,0.1603329,0.6221251
0.2372298,0.1868055,0.62284
0.246227,0.1624558,0.6224142
0.2323118,0.1656763,0.6205569
0.235735,0.1918823,0.6214995
0.2356153,0.1669282,0.6335933
0.1952612,0.1734176,0.6389853
0.2389462,0.1681558,0.6464536
0.198625,0.1747891,0.6517042
0.2088468,0.1780473,0.6256478
0.2135589,0.1731675,0.6690722
0.2123764,0.1795989,0.6382363
0.1972649,0.1552908,0.6615766
0.2007024,0.1818259,0.6620479
0.1866595,0.1854022,0.6594927
0.2040344,0.1840622,0.6733792
0.1900563,0.1878913,0.6705139
0.1900975,0.163592,0.6813205
0.1936861,0.1901392,0.6810184
0.1890163,0.1938432,0.6655983
0.1775536,0.1723942,0.6717058
0.1730017,0.1761902,0.6561018
0.1814583,0.1740755,0.68201
0.1770957,0.1771984,0.6668156
0.1636744,0.1798424,0.6637911
0.181522,0.1775732,0.6772624
0.1685,0.1799532,0.674052
0.1869846,0.1770907,0.6873754
0.1744224,0.1788295,0.6841881
0.1738222,0.1558689,0.6778904
0.1909998,0.1772869,0.6820244
0.1795649,0.178513,0.6786881
0.1798467,0.1551363,0.6721843
0.188905,0.1757196,0.6886238
0.1659009,0.1522075,0.7059457
0.1796595,0.1532849,0.6777723
0.1767121,0.1494371,0.714331
0.1907773,0.1506645,0.6856434
0.1659308,0.1522222,0.6925827
0.2025249,0.1481586,0.6924356
0.1780265,0.1499525,0.6989744
0.1799377,0.127432,0.6902233
0.1901763,0.1490594,0.7043613
0.1784409,0.1546025,0.6815366
0.1828272,0.1289584,0.6893596
0.1929449,0.1509121,0.7030083
0.1811336,0.156685,0.6798407
0.1945143,0.1315856,0.6750594
0.1931816,0.1569033,0.6840085
0.206591,0.1318703,0.6791401
