x,y,z
0.2092879,0.1131542,0.2458455
0.1897382,0.1130829,0.2133964
0.1715886,0.09293848,0.2148817
0.1487305,0.05599416,0.1967809
0.1439154,0.05599108,0.2150965
0.1465221,0.0634287,0.2310271
0.135079,0.07066308,0.2727188
0.1473158,0.09131517,0.258784
0.1407674,0.07694162,0.2856842
0.1588765,0.1162891,0.3161673
0.1498676,0.1502591,0.2912296
0.1444691,0.1534855,0.3139756
0.1492414,0.1858972,0.2783016
0.1396064,0.1871877,0.2952259
0.1415397,0.2164294,0.2941759
0.1428562,0.2421026,0.2490513
0.1309771,0.2323473,0.2558412
0.1132773,0.2497613,0.2100552
0.1164592,0.2588676,0.2122171
0.1032095,0.2266089,0.2114632
0.1098002,0.2332661,0.1775738
0.1330811,0.2371755,0.176182
0.09357034,0.2464864,0.1368359
0.1146764,0.22413,0.1312396
0.07817288,0.2610687,0.136685
0.1025031,0.2949505,0.1000649
0.06944243,0.2938103,0.1195663
0.0957626,0.3237954,0.09148962
0.1053858,0.3490877,0.1093325
0.1045511,0.3423452,0.1415779
0.1167523,0.3626473,0.1203372
0.1192377,0.3491676,0.1538349
0.1361094,0.3629421,0.1348103
0.1417749,0.38548,0.1702643
0.1434091,0.3531737,0.1960258
0.1633207,0.3572472,0.1799863
0.1690104,0.3685072,0.2190849
0.1848041,0.3248037,0.2050478
0.1866481,0.3308313,0.2458831
0.1974615,0.3229156,0.2730567
0.1914645,0.2821701,0.2691914
0.1948062,0.2688102,0.2915901
0.1772451,0.2557711,0.2726076
0.1802794,0.210626,0.2983485
0.1590912,0.2057666,0.3058078
0.1454514,0.212697,0.2761872
0.1441724,0.169439,0.2689208
0.1696935,0.1813122,0.2274888
0.1229584,0.1796761,0.2134673
0.1157774,0.1317623,0.2015764
0.09565899,0.1355135,0.1661462
0.1120593,0.1287522,0.1682203
0.07073861,0.08849646,0.1415461
0.08868162,0.08343879,0.1518469
0.04985841,0.08623501,0.137815
0.06279717,0.06233463,0.1860489
0.05709815,0.05739048,0.2101666
0.06240794,0.07882984,0.2366682
0.05468362,0.07229928,0.2705617
0.05153969,0.1280877,0.2559067
0.0490687,0.1282877,0.2301233
0.06017277,0.1582512,0.228888
0.05937396,0.1559978,0.2351124
0.07145788,0.1814452,0.1852697
0.06857453,0.2184336,0.1862639
0.07354215,0.2462436,0.1342167
0.05659715,0.2373721,0.1323741
0.06441104,0.2774294,0.1560403
0.05086513,0.310431,0.1423444
0.2060653,0.2505289,0.3831144
0.5424747,0.3689169,0.2867304
0.3455043,0.1994295,0.1514807
0.4352041,0.3063302,0.6111513
0.84724,0.5071971,0.803426
0.7339207,0.09843306,0.4993304
0.7153545,0.1671408,0.9228434
0.6847164,0.329702,0.8074894
0.9214229,0.4205856,0.3157569
0.6956952,0.8208373,0.3592878
0.8125545,0.4525261,0.2148694
0.9338526,0.519444,0.8461536
0.2861517,0.5114755,0.6793428
0.2730584,0.246754,0.9504457
0.285474,0.3873504,0.7100763
0.2177043,0.5041477,0.1597385
0.7023652,0.3361474,0.7907443
0.3864902,0.442113,0.9166988
0.541044,0.7080847,0.08111402
0.4038072,0.06848522,0.4773088
0.04603331,0.7885743,0.4746321
0.8329678,0.2339046,0.31043
0.3711319,0.5053442,0.7516662
0.6311764,0.2752275,0.89324
0.7515107,0.4246617,0.330942
0.5818078,0.288058,0.3675485
0.3119,0.2587927,0.3849262
0.8664951,0.6726646,0.3889831
0.3587091,0.06943478,0.9324393
0.3364471,0.7454025,0.2544686
0.5204763,0.7353529,0.7143548
0.093621,0.9523763,0.3080595
0.2443896,0.8153577,0.101863
0.173723,0.8841918,0.1820538
0.802384,0.4890271,0.9057666
0.8787947,0.6683711,0.09858444
0.6034444,0.5170637,0.7301908
0.6992124,0.6129501,0.7685621
0.9113778,0.2652258,0.1196741
0.4264657,0.835137,0.8803906
0.1114949,0.5103195,0.4489357
0.6233977,0.70153,0.1386282
0.1363105,0.3079381,0.4734404
0.4066927,0.8679821,0.2349281
0.7186495,0.7493817,0.4831474
0.6402591,0.2989995,0.8586479
0.4321506,0.1389378,0.9043061
0.5514282,0.4558555,0.8195574
0.1884282,0.05561133,0.3318718
0.1364115,0.3466364,0.8592026
0.2172035,0.8909969,0.3873719
0.6497157,0.2602864,0.6947182
0.4179498,0.09845682,0.05133425
0.310962,0.6252497,0.7642687
0.6209792,0.5099611,0.5673031
0.2242172,0.2888114,0.7479382
0.6255884,0.9012211,0.8878995
0.937808,0.1252838,0.9304798
0.7086417,0.1750435,0.1684022
0.7537655,0.4085659,0.05226633
0.6752239,0.08330826,0.3020585
0.2079329,0.7359884,0.149168
0.5684943,0.2541429,0.2275332
0.3043848,0.3969023,0.5056067
0.278514,0.4854749,0.2055838
0.9210436,0.4715989,0.4799213
0.1563702,0.05883924,0.8417546
0.5326517,0.6823911,0.3398246
0.2294333,0.1793497,0.634393
0.2248935,0.8682728,0.1565728
0.1716785,0.2092614,0.8254691
0.7014949,0.8686051,0.1650976
0.5312092,0.1809589,0.3498319
0.6008049,0.7071638,0.7634356
0.6370226,0.6122037,0.1049211
0.4007023,0.3008714,0.7400046
0.746501,0.5747465,0.4951959
0.8980541,0.8400382,0.2974476
0.8351333,0.511417,0.2123846
0.555109,0.2938733,0.6163454
0.5725043,0.4329899,0.8588565
0.5812737,0.5517665,0.5880122
0.8231295,0.6208557,0.4260084
0.759427,0.6656267,0.6861397
0.6879657,0.5361691,0.5181888
0.8982459,0.647159,0.430398
0.4592369,0.6725617,0.9215105
0.1247386,0.8855657,0.2973819
0.538614,0.6932341,0.3049504
0.2896499,0.195183,0.3260475
0.2965134,0.8648989,0.709496
0.5449504,0.8897236,0.06647859
0.1209245,0.146308,0.1394695
0.1612206,0.7080887,0.8250188
0.3262223,0.1193938,0.6077814
0.4159118,0.05794299,0.5881109
0.7133791,0.1873537,0.2519212
0.8772802,0.4053804,0.9223711
0.3652865,0.6621509,0.6780394
0.3593606,0.6460956,0.5307424
0.5125422,0.7222761,0.5268408
0.3102423,0.09679283,0.7951534
0.4053719,0.6140264,0.8829332
0.1477315,0.8857574,0.1045028
0.6715645,0.3173377,0.4660951
0.08968487,0.6739036,0.9177399
0.8866408,0.8310086,0.06064926
0.9001353,0.5980997,0.6189861
0.7680507,0.5287828,0.3835127
0.4447082,0.4936121,0.1400248
0.6156521,0.4614435,0.2179203
0.9462834,0.2300086,0.6490405
0.1989089,0.05433917,0.6078442
0.5635511,0.6965536,0.09474845
0.6560154,0.836916,0.172159
0.3063313,0.324635,0.7409398
0.199775,0.7910491,0.3240928
0.2787858,0.820294,0.5515254
0.8696358,0.09655328,0.5498104
0.5351027,0.1256883,0.4022978
0.641699,0.3964873,0.05163677
0.3648367,0.4057233,0.8364636
0.4030328,0.7891939,0.1906333
0.2052183,0.7195953,0.8875093
0.7634196,0.1410462,0.5523703
0.7364089,0.1252958,0.09202891
0.7038958,0.716952,0.9335178
0.8029554,0.3644744,0.1367688
0.4528712,0.2646194,0.4552612
0.807629,0.5860147,0.3480905
0.2914623,0.3642605,0.8182514
0.4480804,0.7985013,0.7635897
0.2858743,0.5604237,0.3300003
0.3902955,0.2264901,0.2780607
0.08249856,0.4373684,0.8120768
0.4756828,0.8688568,0.7289797
0.1441087,0.650471,0.5958374
0.6967269,0.9036334,0.7321433
0.1562901,0.3228931,0.5327814
0.5581018,0.5208809,0.596679
0.5960438,0.7971545,0.5046482
0.7548832,0.9332737,0.4869891
0.8504654,0.3715057,0.2835149
0.122142,0.8220976,0.3508615
0.9024656,0.09887935,0.1665691
0.2822455,0.8538674,0.5868766
0.9350241,0.1754327,0.6863834
0.8517049,0.3322027,0.9438812
0.7065921,0.4488532,0.8141578
0.1088227,0.4693522,0.3569666
0.8676698,0.868914,0.3223634
0.2533128,0.5227434,0.830174
0.3301405,0.9381647,0.3162538
0.5752859,0.5763609,0.3274348
0.7485009,0.9232214,0.9186329
0.698678,0.4099787,0.9142978
0.07100572,0.6619824,0.4632808
0.4694132,0.1342042,0.2093688
0.6835546,0.6816752,0.5202456
0.2967899,0.2775944,0.1485543
0.2023032,0.8668461,0.1007065
0.6627744,0.5003266,0.5401173
0.556906,0.9337897,0.1347917
0.4224365,0.8268123,0.8941151
0.5613254,0.3184964,0.6666974
0.2624247,0.7629552,0.1682884
0.3057811,0.07037143,0.8831531
0.5628224,0.7857738,0.3662524
0.2001179,0.04627832,0.8136621
0.6141345,0.7075317,0.9371714
0.3187225,0.3508963,0.8488275
0.8483627,0.7030191,0.6367912
0.7206548,0.4754591,0.3019786
0.7016629,0.8902682,0.2871448
0.6539712,0.04608882,0.7333747
0.8550038,0.6381848,0.7224972
0.05470537,0.6827308,0.8225585
0.8606566,0.5438038,0.2949683
0.7843772,0.8059524,0.06347319
0.2068891,0.9143007,0.8180807
0.774008,0.1269015,0.6772656
0.3876743,0.4867137,0.585122
0.2855984,0.5606911,0.5396672
0.766239,0.5787853,0.08591252
0.1590376,0.5775957,0.2023583
0.06795107,0.06447321,0.5362601
0.5364206,0.348711,0.9373505
0.6522275,0.6543792,0.8439964
0.2086181,0.2372755,0.6281761
0.5066077,0.4071036,0.1633516
0.3966474,0.2054183,0.8903373
0.490285,0.1683321,0.8498102
0.1735617,0.12183,0.7982759
0.7108781,0.8359852,0.1473794
0.2315312,0.6605398,0.6999257
0.2157856,0.2517319,0.6543528
0.1318048,0.5925562,0.2232308
0.511411,0.754331,0.7964037
0.4668879,0.6140442,0.1911096
0.2324351,0.2647968,0.5914489
